,date,canton,new_cases,total_cases,new_deaths,total_deaths
4054,2020-08-09,BL,2.0,102.0,0.0,0.0
4055,2020-08-09,FR,6.0,224.0,0.0,1.0
4056,2020-08-09,GR,0.0,113.0,0.0,1.0
4057,2020-08-09,JU,0.0,55.0,0.0,0.0
4058,2020-08-09,LU,1.0,162.0,0.0,1.0
4059,2020-08-09,NE,0.0,68.0,0.0,1.0
4060,2020-08-09,NW,0.0,7.0,0.0,0.0
4061,2020-08-09,SG,7.0,273.0,0.0,1.0
4062,2020-08-09,SH,0.0,44.0,0.0,0.0
4063,2020-08-09,VD,6.0,730.0,0.0,3.0
4064,2020-08-09,VS,3.0,232.0,0.0,1.0
4066,2020-08-09,GE,34.0,942.0,0.0,2.0
4067,2020-08-09,OW,0.0,12.0,0.0,0.0
4068,2020-08-09,AG,3.0,478.0,0.0,3.0
4069,2020-08-09,BE,6.0,311.0,0.0,1.0
4070,2020-08-09,ZG,0.0,95.0,0.0,0.0
4071,2020-08-09,SZ,0.0,111.0,0.0,2.0
4072,2020-08-09,BS,2.0,107.0,0.0,2.0
4073,2020-08-09,TG,7.0,112.0,0.0,2.0
4074,2020-08-09,ZH,16.0,1157.0,0.0,8.0
4075,2020-08-10,BL,6.0,108.0,0.0,0.0
4076,2020-08-10,FR,5.0,229.0,0.0,1.0
4077,2020-08-10,GR,4.0,117.0,0.0,1.0
4078,2020-08-10,JU,0.0,55.0,0.0,0.0
4079,2020-08-10,LU,4.0,166.0,0.0,1.0
4080,2020-08-10,NE,4.0,72.0,0.0,1.0
4081,2020-08-10,NW,0.0,7.0,0.0,0.0
4082,2020-08-10,SG,13.0,286.0,0.0,1.0
4083,2020-08-10,VD,26.0,756.0,0.0,3.0
4084,2020-08-10,VS,11.0,243.0,0.0,1.0
4086,2020-08-10,GE,36.0,978.0,0.0,2.0
4087,2020-08-10,OW,1.0,13.0,0.0,0.0
4088,2020-08-10,SO,10.0,115.0,0.0,1.0
4089,2020-08-10,AG,9.0,487.0,0.0,3.0
4090,2020-08-10,AI,0.0,0.0,0.0,0.0
4091,2020-08-10,BE,18.0,329.0,0.0,1.0
4092,2020-08-10,TI,4.0,138.0,0.0,2.0
4093,2020-08-10,ZG,5.0,100.0,0.0,0.0
4094,2020-08-10,SZ,0.0,111.0,0.0,2.0
4095,2020-08-10,SH,0.0,44.0,0.0,0.0
4096,2020-08-10,BS,2.0,109.0,0.0,2.0
4097,2020-08-10,TG,7.0,119.0,0.0,2.0
4098,2020-08-10,GL,1.0,18.0,0.0,1.0
4099,2020-08-10,ZH,39.0,1196.0,1.0,9.0
4100,2020-08-10,AR,3.0,13.0,0.0,0.0
4101,2020-08-10,UR,0.0,21.0,0.0,0.0
4102,2020-08-11,BL,4.0,112.0,0.0,0.0
4103,2020-08-11,FR,4.0,233.0,0.0,1.0
4104,2020-08-11,GR,2.0,119.0,0.0,1.0
4105,2020-08-11,JU,0.0,55.0,0.0,0.0
4106,2020-08-11,LU,11.0,177.0,0.0,1.0
4107,2020-08-11,NE,5.0,77.0,0.0,1.0
4108,2020-08-11,NW,0.0,7.0,0.0,0.0
4109,2020-08-11,SG,10.0,296.0,0.0,1.0
4110,2020-08-11,VD,25.0,781.0,0.0,3.0
4111,2020-08-11,VS,7.0,250.0,0.0,1.0
4113,2020-08-11,GE,57.0,1035.0,0.0,2.0
4114,2020-08-11,OW,0.0,13.0,0.0,0.0
4115,2020-08-11,SO,5.0,120.0,0.0,1.0
4116,2020-08-11,AG,29.0,516.0,0.0,3.0
4117,2020-08-11,BE,26.0,355.0,0.0,1.0
4118,2020-08-11,TI,5.0,143.0,0.0,2.0
4119,2020-08-11,ZG,3.0,103.0,0.0,0.0
4120,2020-08-11,BS,5.0,114.0,1.0,3.0
4121,2020-08-11,SZ,9.0,120.0,0.0,2.0
4122,2020-08-11,SH,2.0,46.0,0.0,0.0
4123,2020-08-11,TG,2.0,121.0,0.0,2.0
4124,2020-08-11,AR,0.0,13.0,0.0,0.0
4125,2020-08-11,GL,1.0,19.0,0.0,1.0
4126,2020-08-11,ZH,64.0,1260.0,0.0,9.0
4127,2020-08-11,UR,2.0,23.0,0.0,0.0
4128,2020-08-12,BL,2.0,114.0,0.0,0.0
4129,2020-08-12,FR,8.0,241.0,0.0,1.0
4130,2020-08-12,GR,0.0,119.0,0.0,1.0
4131,2020-08-12,JU,0.0,55.0,0.0,0.0
4132,2020-08-12,LU,12.0,189.0,0.0,1.0
4133,2020-08-12,NE,7.0,84.0,0.0,1.0
4134,2020-08-12,NW,0.0,7.0,0.0,0.0
4135,2020-08-12,SG,10.0,306.0,0.0,1.0
4136,2020-08-12,VD,24.0,805.0,0.0,3.0
4137,2020-08-12,VS,8.0,258.0,0.0,1.0
4139,2020-08-12,GE,32.0,1067.0,0.0,2.0
4140,2020-08-12,OW,0.0,13.0,0.0,0.0
4141,2020-08-12,SO,10.0,130.0,0.0,1.0
4142,2020-08-12,AG,24.0,540.0,0.0,3.0
4143,2020-08-12,AI,0.0,0.0,0.0,0.0
4144,2020-08-12,BE,24.0,379.0,0.0,1.0
4145,2020-08-12,BS,6.0,120.0,0.0,3.0
4146,2020-08-12,TI,2.0,145.0,0.0,2.0
4147,2020-08-12,ZG,2.0,105.0,0.0,0.0
4148,2020-08-12,SZ,2.0,122.0,0.0,2.0
4149,2020-08-12,SH,8.0,54.0,0.0,0.0
4150,2020-08-12,TG,5.0,126.0,0.0,2.0
4151,2020-08-12,GL,2.0,21.0,0.0,1.0
4152,2020-08-12,ZH,52.0,1312.0,0.0,9.0
4153,2020-08-12,UR,1.0,24.0,0.0,0.0
4154,2020-08-13,BL,3.0,117.0,0.0,0.0
4155,2020-08-13,FR,4.0,245.0,0.0,1.0
4156,2020-08-13,GR,0.0,119.0,0.0,1.0
4157,2020-08-13,JU,1.0,56.0,0.0,0.0
4158,2020-08-13,LU,15.0,204.0,0.0,1.0
4159,2020-08-13,NE,7.0,91.0,0.0,1.0
4160,2020-08-13,NW,0.0,7.0,0.0,0.0
4161,2020-08-13,SG,16.0,322.0,0.0,1.0
4162,2020-08-13,VD,38.0,843.0,1.0,4.0
4163,2020-08-13,VS,8.0,266.0,0.0,1.0
4165,2020-08-13,GE,43.0,1110.0,0.0,2.0
4166,2020-08-13,OW,0.0,13.0,0.0,0.0
4167,2020-08-13,SO,16.0,146.0,0.0,1.0
4168,2020-08-13,AR,4.0,17.0,0.0,0.0
4169,2020-08-13,AG,20.0,560.0,0.0,3.0
4170,2020-08-13,BE,14.0,393.0,0.0,1.0
4171,2020-08-13,TI,3.0,148.0,0.0,2.0
4172,2020-08-13,ZG,2.0,107.0,0.0,0.0
4173,2020-08-13,SZ,2.0,124.0,0.0,2.0
4174,2020-08-13,SH,0.0,54.0,0.0,0.0
4175,2020-08-13,BS,12.0,132.0,0.0,3.0
4176,2020-08-13,TG,10.0,136.0,0.0,2.0
4177,2020-08-13,GL,1.0,22.0,0.0,1.0
4178,2020-08-13,ZH,56.0,1368.0,0.0,9.0
4179,2020-08-13,UR,1.0,25.0,0.0,0.0
4180,2020-08-14,BL,9.0,126.0,0.0,0.0
4181,2020-08-14,FR,3.0,248.0,0.0,1.0
4182,2020-08-14,GR,4.0,123.0,0.0,1.0
4183,2020-08-14,JU,1.0,57.0,0.0,0.0
4184,2020-08-14,LU,10.0,214.0,0.0,1.0
4185,2020-08-14,NE,3.0,94.0,0.0,1.0
4186,2020-08-14,NW,0.0,7.0,0.0,0.0
4187,2020-08-14,SG,6.0,328.0,0.0,1.0
4188,2020-08-14,VD,24.0,867.0,0.0,4.0
4189,2020-08-14,VS,7.0,273.0,1.0,2.0
4191,2020-08-14,GE,28.0,1138.0,0.0,2.0
4192,2020-08-14,OW,0.0,13.0,0.0,0.0
4193,2020-08-14,SO,9.0,155.0,0.0,1.0
4194,2020-08-14,AG,13.0,573.0,0.0,3.0
4195,2020-08-14,AI,0.0,0.0,0.0,0.0
4196,2020-08-14,BE,17.0,410.0,0.0,1.0
4197,2020-08-14,TI,3.0,151.0,0.0,2.0
4198,2020-08-14,ZG,3.0,110.0,0.0,0.0
4199,2020-08-14,AR,1.0,18.0,0.0,0.0
4200,2020-08-14,BS,5.0,137.0,0.0,3.0
4201,2020-08-14,SZ,1.0,125.0,0.0,2.0
4202,2020-08-14,SH,4.0,58.0,0.0,0.0
4203,2020-08-14,TG,5.0,141.0,0.0,2.0
4204,2020-08-14,GL,0.0,22.0,0.0,1.0
4205,2020-08-14,ZH,60.0,1428.0,0.0,9.0
4206,2020-08-14,UR,2.0,27.0,0.0,0.0
4207,2020-08-15,BL,2.0,128.0,0.0,0.0
4208,2020-08-15,FR,10.0,258.0,0.0,1.0
4209,2020-08-15,GR,2.0,125.0,0.0,1.0
4210,2020-08-15,JU,0.0,57.0,0.0,0.0
4211,2020-08-15,LU,6.0,220.0,0.0,1.0
4212,2020-08-15,NE,1.0,95.0,0.0,1.0
4213,2020-08-15,NW,0.0,7.0,0.0,0.0
4214,2020-08-15,SG,4.0,332.0,0.0,1.0
4215,2020-08-15,VD,25.0,892.0,1.0,5.0
4216,2020-08-15,VS,5.0,278.0,0.0,2.0
4218,2020-08-15,GE,27.0,1165.0,1.0,3.0
4219,2020-08-15,OW,0.0,13.0,0.0,0.0
4220,2020-08-15,AG,19.0,592.0,0.0,3.0
4221,2020-08-15,BE,6.0,416.0,0.0,1.0
4222,2020-08-15,ZG,0.0,110.0,0.0,0.0
4223,2020-08-15,SZ,4.0,129.0,0.0,2.0
4224,2020-08-15,BS,20.0,157.0,0.0,3.0
4225,2020-08-15,TG,2.0,143.0,0.0,2.0
4226,2020-08-15,ZH,62.0,1490.0,0.0,9.0
4227,2020-08-16,BL,3.0,131.0,0.0,0.0
4228,2020-08-16,FR,7.0,265.0,0.0,1.0
4229,2020-08-16,GR,0.0,125.0,0.0,1.0
4230,2020-08-16,JU,0.0,57.0,0.0,0.0
4231,2020-08-16,LU,1.0,221.0,0.0,1.0
4232,2020-08-16,NE,1.0,96.0,0.0,1.0
4233,2020-08-16,NW,0.0,7.0,0.0,0.0
4234,2020-08-16,SG,6.0,338.0,0.0,1.0
4235,2020-08-16,VD,19.0,911.0,0.0,5.0
4236,2020-08-16,VS,5.0,283.0,0.0,2.0
4238,2020-08-16,GE,19.0,1184.0,0.0,3.0
4239,2020-08-16,OW,0.0,13.0,0.0,0.0
4240,2020-08-16,AG,11.0,603.0,0.0,3.0
4241,2020-08-16,BE,4.0,420.0,0.0,1.0
4242,2020-08-16,ZG,0.0,110.0,0.0,0.0
4243,2020-08-16,SZ,0.0,129.0,0.0,2.0
4244,2020-08-16,TG,5.0,148.0,0.0,2.0
4245,2020-08-16,BS,5.0,162.0,0.0,3.0
4246,2020-08-16,ZH,29.0,1519.0,0.0,9.0
4247,2020-08-17,BL,2.0,133.0,0.0,0.0
4248,2020-08-17,FR,3.0,268.0,0.0,1.0
4249,2020-08-17,GR,1.0,126.0,0.0,1.0
4250,2020-08-17,JU,0.0,57.0,0.0,0.0
4251,2020-08-17,LU,1.0,222.0,0.0,1.0
4252,2020-08-17,NE,4.0,100.0,0.0,1.0
4253,2020-08-17,NW,0.0,7.0,0.0,0.0
4254,2020-08-17,SG,17.0,355.0,1.0,2.0
4255,2020-08-17,VD,34.0,945.0,0.0,5.0
4256,2020-08-17,VS,9.0,292.0,0.0,2.0
4258,2020-08-17,GE,41.0,1225.0,0.0,3.0
4259,2020-08-17,OW,0.0,13.0,0.0,0.0
4260,2020-08-17,SO,15.0,170.0,0.0,1.0
4261,2020-08-17,AG,9.0,612.0,1.0,4.0
4262,2020-08-17,BE,14.0,434.0,0.0,1.0
4263,2020-08-17,TI,4.0,155.0,0.0,2.0
4264,2020-08-17,ZG,3.0,113.0,0.0,0.0
4265,2020-08-17,SZ,3.0,132.0,0.0,2.0
4266,2020-08-17,SH,6.0,64.0,0.0,0.0
4267,2020-08-17,TG,3.0,151.0,0.0,2.0
4268,2020-08-17,BS,4.0,166.0,0.0,3.0
4269,2020-08-17,GL,1.0,23.0,0.0,1.0
4270,2020-08-17,ZH,44.0,1563.0,0.0,9.0
4271,2020-08-17,UR,3.0,30.0,0.0,0.0
4272,2020-08-17,AR,3.0,21.0,0.0,0.0
4273,2020-08-18,BL,2.0,135.0,0.0,0.0
4274,2020-08-18,FR,6.0,274.0,0.0,1.0
4275,2020-08-18,GR,4.0,130.0,0.0,1.0
4276,2020-08-18,JU,0.0,57.0,0.0,0.0
4277,2020-08-18,LU,5.0,227.0,0.0,1.0
4278,2020-08-18,NE,5.0,105.0,0.0,1.0
4279,2020-08-18,NW,0.0,7.0,0.0,0.0
4280,2020-08-18,SG,17.0,372.0,0.0,2.0
4281,2020-08-18,VD,42.0,987.0,0.0,5.0
4282,2020-08-18,VS,6.0,298.0,0.0,2.0
4284,2020-08-18,GE,38.0,1263.0,0.0,3.0
4285,2020-08-18,OW,2.0,15.0,0.0,0.0
4286,2020-08-18,SO,12.0,182.0,0.0,1.0
4287,2020-08-18,AG,27.0,639.0,0.0,4.0
4288,2020-08-18,AI,0.0,0.0,0.0,0.0
4289,2020-08-18,BE,12.0,446.0,0.0,1.0
4290,2020-08-18,BS,5.0,171.0,0.0,3.0
4291,2020-08-18,TI,6.0,161.0,0.0,2.0
4292,2020-08-18,ZG,2.0,115.0,0.0,0.0
4293,2020-08-18,SZ,0.0,132.0,0.0,2.0
4294,2020-08-18,SH,1.0,65.0,0.0,0.0
4295,2020-08-18,TG,12.0,163.0,0.0,2.0
4296,2020-08-18,GL,2.0,25.0,0.0,1.0
4297,2020-08-18,ZH,66.0,1629.0,0.0,9.0
4298,2020-08-18,AR,1.0,22.0,0.0,0.0
4299,2020-08-18,UR,1.0,31.0,0.0,0.0
4300,2020-08-19,BL,10.0,145.0,0.0,0.0
4301,2020-08-19,FR,17.0,291.0,0.0,1.0
4302,2020-08-19,GR,7.0,137.0,0.0,1.0
4303,2020-08-19,JU,1.0,58.0,0.0,0.0
4304,2020-08-19,LU,6.0,233.0,0.0,1.0
4305,2020-08-19,NE,1.0,106.0,0.0,1.0
4306,2020-08-19,NW,0.0,7.0,0.0,0.0
4307,2020-08-19,SG,9.0,381.0,0.0,2.0
4308,2020-08-19,VD,48.0,1035.0,0.0,5.0
4309,2020-08-19,VS,8.0,306.0,0.0,2.0
4311,2020-08-19,GE,29.0,1292.0,0.0,3.0
4312,2020-08-19,OW,2.0,17.0,0.0,0.0
4313,2020-08-19,SO,10.0,192.0,0.0,1.0
4314,2020-08-19,AG,30.0,669.0,0.0,4.0
4315,2020-08-19,AI,0.0,0.0,0.0,0.0
4316,2020-08-19,BE,16.0,462.0,0.0,1.0
4317,2020-08-19,TI,10.0,171.0,0.0,2.0
4318,2020-08-19,ZG,2.0,117.0,0.0,0.0
4319,2020-08-19,BS,11.0,182.0,0.0,3.0
4320,2020-08-19,SZ,12.0,144.0,0.0,2.0
4321,2020-08-19,SH,1.0,66.0,0.0,0.0
4322,2020-08-19,TG,2.0,165.0,0.0,2.0
4323,2020-08-19,GL,1.0,26.0,0.0,1.0
4324,2020-08-19,ZH,69.0,1698.0,0.0,9.0
4325,2020-08-19,UR,2.0,33.0,0.0,0.0
4326,2020-08-19,AR,3.0,25.0,0.0,0.0
4327,2020-08-20,BL,11.0,156.0,0.0,0.0
4328,2020-08-20,FR,13.0,304.0,0.0,1.0
4329,2020-08-20,GR,7.0,144.0,0.0,1.0
4330,2020-08-20,JU,0.0,58.0,0.0,0.0
4331,2020-08-20,LU,4.0,237.0,0.0,1.0
4332,2020-08-20,NE,7.0,113.0,0.0,1.0
4333,2020-08-20,NW,0.0,7.0,0.0,0.0
4334,2020-08-20,SG,19.0,400.0,0.0,2.0
4335,2020-08-20,VD,75.0,1110.0,0.0,5.0
4336,2020-08-20,VS,8.0,314.0,0.0,2.0
4338,2020-08-20,GE,40.0,1332.0,0.0,3.0
4339,2020-08-20,OW,1.0,18.0,0.0,0.0
4340,2020-08-20,SO,5.0,197.0,0.0,1.0
4341,2020-08-20,AG,15.0,684.0,0.0,4.0
4342,2020-08-20,BE,17.0,479.0,0.0,1.0
4343,2020-08-20,TI,6.0,177.0,0.0,2.0
4344,2020-08-20,ZG,2.0,119.0,0.0,0.0
4345,2020-08-20,SZ,1.0,145.0,0.0,2.0
4346,2020-08-20,BS,5.0,187.0,0.0,3.0
4347,2020-08-20,SH,1.0,67.0,0.0,0.0
4348,2020-08-20,TG,4.0,169.0,0.0,2.0
4349,2020-08-20,GL,2.0,28.0,0.0,1.0
4350,2020-08-20,ZH,75.0,1773.0,0.0,9.0
4351,2020-08-20,UR,0.0,33.0,0.0,0.0
4352,2020-08-21,BL,4.0,160.0,0.0,0.0
4353,2020-08-21,FR,23.0,327.0,0.0,1.0
4354,2020-08-21,GR,2.0,146.0,0.0,1.0
4355,2020-08-21,JU,1.0,59.0,0.0,0.0
4356,2020-08-21,LU,4.0,241.0,0.0,1.0
4357,2020-08-21,NE,3.0,116.0,0.0,1.0
4358,2020-08-21,NW,0.0,7.0,0.0,0.0
4359,2020-08-21,SG,5.0,405.0,0.0,2.0
4360,2020-08-21,VD,63.0,1173.0,0.0,5.0
4361,2020-08-21,VS,18.0,332.0,0.0,2.0
4363,2020-08-21,GE,40.0,1372.0,0.0,3.0
4364,2020-08-21,OW,1.0,19.0,0.0,0.0
4365,2020-08-21,SO,3.0,200.0,0.0,1.0
4366,2020-08-21,AG,17.0,701.0,0.0,4.0
4367,2020-08-21,AI,0.0,0.0,0.0,0.0
4368,2020-08-21,BE,17.0,496.0,0.0,1.0
4369,2020-08-21,TI,8.0,185.0,0.0,2.0
4370,2020-08-21,ZG,2.0,121.0,0.0,0.0
4371,2020-08-21,BS,4.0,191.0,0.0,3.0
4372,2020-08-21,SZ,7.0,152.0,0.0,2.0
4373,2020-08-21,SH,0.0,67.0,0.0,0.0
4374,2020-08-21,TG,6.0,175.0,0.0,2.0
4375,2020-08-21,GL,1.0,29.0,0.0,1.0
4376,2020-08-21,ZH,83.0,1856.0,1.0,10.0
4377,2020-08-21,AR,2.0,27.0,0.0,0.0
4378,2020-08-21,UR,0.0,33.0,0.0,0.0
4379,2020-08-22,BL,3.0,163.0,0.0,0.0
4380,2020-08-22,FR,30.0,357.0,0.0,1.0
4381,2020-08-22,GR,6.0,152.0,0.0,1.0
4382,2020-08-22,JU,0.0,59.0,0.0,0.0
4383,2020-08-22,LU,6.0,247.0,0.0,1.0
4384,2020-08-22,NE,2.0,118.0,0.0,1.0
4385,2020-08-22,NW,0.0,7.0,0.0,0.0
4386,2020-08-22,SG,2.0,407.0,0.0,2.0
4387,2020-08-22,VD,45.0,1218.0,0.0,5.0
4388,2020-08-22,VS,11.0,343.0,0.0,2.0
4390,2020-08-22,GE,15.0,1387.0,0.0,3.0
4391,2020-08-22,OW,0.0,19.0,0.0,0.0
4392,2020-08-22,AG,19.0,720.0,0.0,4.0
4393,2020-08-22,BE,13.0,509.0,1.0,2.0
4394,2020-08-22,ZG,0.0,121.0,0.0,0.0
4395,2020-08-22,BS,10.0,201.0,0.0,3.0
4396,2020-08-22,SZ,1.0,153.0,0.0,2.0
4397,2020-08-22,TG,0.0,175.0,0.0,2.0
4398,2020-08-22,ZH,44.0,1900.0,0.0,10.0
4399,2020-08-23,BL,0.0,163.0,0.0,0.0
4400,2020-08-23,FR,33.0,390.0,0.0,1.0
4401,2020-08-23,GR,0.0,152.0,0.0,1.0
4402,2020-08-23,JU,1.0,60.0,0.0,0.0
4403,2020-08-23,LU,1.0,248.0,0.0,1.0
4404,2020-08-23,NE,3.0,121.0,0.0,1.0
4405,2020-08-23,NW,0.0,7.0,0.0,0.0
4406,2020-08-23,VD,31.0,1249.0,0.0,5.0
4407,2020-08-23,VS,3.0,346.0,0.0,2.0
4409,2020-08-23,GE,21.0,1408.0,0.0,3.0
4410,2020-08-23,OW,0.0,19.0,0.0,0.0
4411,2020-08-23,AG,15.0,735.0,1.0,5.0
4412,2020-08-23,BE,9.0,518.0,0.0,2.0
4413,2020-08-23,ZG,0.0,121.0,0.0,0.0
4414,2020-08-23,SZ,0.0,153.0,0.0,2.0
4415,2020-08-23,TG,1.0,176.0,0.0,2.0
4416,2020-08-23,BS,4.0,205.0,0.0,3.0
4417,2020-08-23,SG,2.0,409.0,0.0,2.0
4418,2020-08-23,ZH,41.0,1941.0,0.0,10.0
4419,2020-08-24,BL,7.0,170.0,0.0,0.0
4420,2020-08-24,FR,11.0,401.0,0.0,1.0
4421,2020-08-24,GR,3.0,155.0,0.0,1.0
4422,2020-08-24,JU,1.0,61.0,0.0,0.0
4423,2020-08-24,LU,2.0,250.0,0.0,1.0
4424,2020-08-24,NE,3.0,124.0,0.0,1.0
4425,2020-08-24,NW,0.0,7.0,0.0,0.0
4426,2020-08-24,SG,10.0,419.0,0.0,2.0
4427,2020-08-24,VD,68.0,1317.0,0.0,5.0
4428,2020-08-24,VS,14.0,360.0,0.0,2.0
4430,2020-08-24,GE,28.0,1436.0,0.0,3.0
4431,2020-08-24,OW,0.0,19.0,0.0,0.0
4432,2020-08-24,SO,8.0,208.0,0.0,1.0
4433,2020-08-24,AG,9.0,744.0,0.0,5.0
4434,2020-08-24,BE,26.0,544.0,0.0,2.0
4435,2020-08-24,TI,12.0,197.0,0.0,2.0
4436,2020-08-24,ZG,11.0,132.0,0.0,0.0
4437,2020-08-24,SZ,4.0,157.0,0.0,2.0
4438,2020-08-24,SH,1.0,68.0,0.0,0.0
4439,2020-08-24,BS,2.0,207.0,0.0,3.0
4440,2020-08-24,TG,4.0,180.0,0.0,2.0
4441,2020-08-24,GL,4.0,33.0,0.0,1.0
4442,2020-08-24,AI,0.0,0.0,0.0,0.0
4443,2020-08-24,AR,3.0,30.0,0.0,0.0
4444,2020-08-24,ZH,32.0,1973.0,1.0,11.0
4445,2020-08-24,UR,3.0,36.0,0.0,0.0
4446,2020-08-25,BL,4.0,174.0,0.0,0.0
4447,2020-08-25,FR,10.0,411.0,0.0,1.0
4448,2020-08-25,GR,4.0,159.0,0.0,1.0
4449,2020-08-25,JU,0.0,61.0,0.0,0.0
4450,2020-08-25,LU,6.0,256.0,0.0,1.0
4451,2020-08-25,NE,2.0,126.0,0.0,1.0
4452,2020-08-25,NW,1.0,8.0,0.0,0.0
4453,2020-08-25,VD,68.0,1385.0,0.0,5.0
4454,2020-08-25,VS,14.0,374.0,0.0,2.0
4456,2020-08-25,GE,35.0,1471.0,0.0,3.0
4457,2020-08-25,OW,1.0,20.0,0.0,0.0
4458,2020-08-25,SO,1.0,209.0,0.0,1.0
4459,2020-08-25,AG,29.0,773.0,0.0,5.0
4460,2020-08-25,BE,18.0,562.0,0.0,2.0
4461,2020-08-25,TI,7.0,204.0,0.0,2.0
4462,2020-08-25,ZG,4.0,136.0,0.0,0.0
4463,2020-08-25,BS,0.0,207.0,0.0,3.0
4464,2020-08-25,SZ,10.0,167.0,0.0,2.0
4465,2020-08-25,SH,1.0,69.0,0.0,0.0
4466,2020-08-25,TG,5.0,185.0,0.0,2.0
4467,2020-08-25,GL,1.0,34.0,0.0,1.0
4468,2020-08-25,SG,10.0,429.0,0.0,2.0
4469,2020-08-25,ZH,50.0,2023.0,0.0,11.0
4470,2020-08-25,AI,0.0,0.0,0.0,0.0
4471,2020-08-25,UR,2.0,38.0,0.0,0.0
4472,2020-08-26,BL,5.0,179.0,0.0,0.0
4473,2020-08-26,FR,24.0,435.0,0.0,1.0
4474,2020-08-26,GR,5.0,164.0,0.0,1.0
4475,2020-08-26,JU,0.0,61.0,0.0,0.0
4476,2020-08-26,LU,12.0,268.0,0.0,1.0
4477,2020-08-26,NE,2.0,128.0,0.0,1.0
4478,2020-08-26,NW,1.0,9.0,0.0,0.0
4479,2020-08-26,VD,65.0,1450.0,0.0,5.0
4480,2020-08-26,VS,11.0,385.0,0.0,2.0
4482,2020-08-26,GE,38.0,1509.0,0.0,3.0
4483,2020-08-26,OW,3.0,23.0,0.0,0.0
4484,2020-08-26,SO,8.0,217.0,0.0,1.0
4485,2020-08-26,AG,34.0,807.0,0.0,5.0
4486,2020-08-26,BE,19.0,581.0,0.0,2.0
4487,2020-08-26,TI,4.0,208.0,0.0,2.0
4488,2020-08-26,ZG,2.0,138.0,0.0,0.0
4489,2020-08-26,BS,5.0,212.0,0.0,3.0
4490,2020-08-26,SZ,5.0,172.0,0.0,2.0
4491,2020-08-26,SH,0.0,69.0,0.0,0.0
4492,2020-08-26,TG,1.0,186.0,0.0,2.0
4493,2020-08-26,AI,0.0,0.0,0.0,0.0
4494,2020-08-26,GL,0.0,34.0,0.0,1.0
4495,2020-08-26,SG,9.0,438.0,0.0,2.0
4496,2020-08-26,ZH,117.0,2140.0,0.0,11.0
4497,2020-08-26,UR,2.0,40.0,0.0,0.0
4498,2020-08-27,BL,6.0,185.0,0.0,0.0
4499,2020-08-27,FR,18.0,453.0,0.0,1.0
4500,2020-08-27,GR,3.0,167.0,0.0,1.0
4501,2020-08-27,JU,0.0,61.0,0.0,0.0
4502,2020-08-27,LU,5.0,273.0,0.0,1.0
4503,2020-08-27,NE,6.0,134.0,0.0,1.0
4504,2020-08-27,NW,0.0,9.0,0.0,0.0
4505,2020-08-27,VD,76.0,1526.0,1.0,6.0
4506,2020-08-27,VS,9.0,394.0,1.0,3.0
4508,2020-08-27,GE,48.0,1557.0,0.0,3.0
4509,2020-08-27,OW,0.0,23.0,0.0,0.0
4510,2020-08-27,SO,6.0,223.0,0.0,1.0
4511,2020-08-27,AG,27.0,834.0,0.0,5.0
4512,2020-08-27,BE,21.0,602.0,0.0,2.0
4513,2020-08-27,TI,8.0,216.0,0.0,2.0
4514,2020-08-27,ZG,1.0,139.0,0.0,0.0
4515,2020-08-27,BS,6.0,218.0,0.0,3.0
4516,2020-08-27,SZ,5.0,177.0,0.0,2.0
4517,2020-08-27,SH,0.0,69.0,0.0,0.0
4518,2020-08-27,TG,0.0,186.0,0.0,2.0
4519,2020-08-27,GL,1.0,35.0,0.0,1.0
4520,2020-08-27,AI,0.0,0.0,0.0,0.0
4521,2020-08-27,SG,2.0,440.0,0.0,2.0
4522,2020-08-27,AR,1.0,31.0,0.0,0.0
4523,2020-08-27,ZH,96.0,2236.0,0.0,11.0
4524,2020-08-27,UR,0.0,40.0,0.0,0.0
4525,2020-08-28,BL,7.0,192.0,0.0,0.0
4526,2020-08-28,FR,21.0,474.0,0.0,1.0
4527,2020-08-28,GR,6.0,173.0,0.0,1.0
4528,2020-08-28,JU,1.0,62.0,0.0,0.0
4529,2020-08-28,LU,14.0,287.0,0.0,1.0
4530,2020-08-28,NE,9.0,143.0,0.0,1.0
4531,2020-08-28,NW,0.0,9.0,0.0,0.0
4532,2020-08-28,VD,81.0,1607.0,0.0,6.0
4533,2020-08-28,VS,15.0,409.0,0.0,3.0
4535,2020-08-28,GE,45.0,1602.0,0.0,3.0
4536,2020-08-28,OW,1.0,24.0,0.0,0.0
4537,2020-08-28,SO,21.0,244.0,0.0,1.0
4538,2020-08-28,AG,23.0,857.0,0.0,5.0
4539,2020-08-28,BE,25.0,627.0,0.0,2.0
4540,2020-08-28,TI,2.0,218.0,0.0,2.0
4541,2020-08-28,ZG,3.0,142.0,0.0,0.0
4542,2020-08-28,BS,9.0,227.0,0.0,3.0
4543,2020-08-28,SZ,0.0,177.0,0.0,2.0
4544,2020-08-28,SH,0.0,69.0,0.0,0.0
4545,2020-08-28,TG,8.0,194.0,0.0,2.0
4546,2020-08-28,AI,0.0,0.0,0.0,0.0
4547,2020-08-28,GL,0.0,35.0,0.0,1.0
4548,2020-08-28,SG,7.0,447.0,0.0,2.0
4549,2020-08-28,ZH,88.0,2324.0,0.0,11.0
4550,2020-08-28,AR,1.0,32.0,0.0,0.0
4551,2020-08-28,UR,1.0,41.0,0.0,0.0
